"SOAcondition","acc","accuracy","average_response_time","avg_rt","background","bidi","canvas_backend","clock_backend","color_backend","compensation","coordinates","correct","correct_instruction1","count_block1_sequence","count_block2_sequence","count_block_1","count_block_2","count_breakScreen","count_experiment","count_finish","count_instruction1","count_instruction2","count_keyboard_script","count_logger","count_practiceBlock","count_practice_sequence","count_setup_script","custom_cursor","datetime","description","disable_garbage_collection","experiment_file","experiment_path","font_bold","font_family","font_italic","font_size","font_underline","foreground","form_clicks","fullscreen","height","keyboard_backend","live_row","live_row_practiceBlock","logfile","mouse_backend","opensesame_codename","opensesame_version","operation","repeat_cycle","response","response_breakScreen","response_finish","response_instruction1","response_instruction2","response_time","response_time_breakScreen","response_time_finish","response_time_instruction1","response_time_instruction2","round_decimals","rt","sampler_backend","size","sound_buf_size","sound_channels","sound_freq","sound_sample_size","start","stimulus","subject_nr","subject_parity","synth_backend","time_block1_sequence","time_block2_sequence","time_block_1","time_block_2","time_breakScreen","time_experiment","time_finish","time_instruction1","time_instruction2","time_keyboard_script","time_logger","time_practiceBlock","time_practice_sequence","time_setup_script","title","total_correct","total_response_time","total_responses","transparent_variables","truth","uniform_coordinates","width"
"negative","undefined","1","undefined","undefined","white","no","legacy","legacy","legacy","0","relative","undefined","undefined","3","NA","0","0","0","0","0","0","0","19","19","0","15","0","no","04/08/19 10:50:57","A simple template for the mouse-tracking paradigm","yes","Experiment-FT.osexp","C:\Users\Kristen\Documents\opPreviewExperiment-master\procedure","no","mono","no","24","no","black","no","yes","1050","legacy","3","15","C:/Users/Kristen/Documents/opPreviewExperiment-master/procedure/subject-16.csv","legacy","Kafkaesque Koffka","3.2.6","add","0","a","NA","NA","l","l","3770","NA","NA","9249","3770","2","1507","legacy","small","1024","2","48000","-16","experiment","3_6_add_FI.jpg","16","even","legacy","54764","NA","47120","NA","NA","1928","NA","1944","43349","54765","57416","11194","41429","1930","mousetracking operator preview effect","0","0","0","no","false","no","1680"
"negative","undefined","1","undefined","undefined","white","no","legacy","legacy","legacy","0","relative","undefined","undefined","4","NA","0","0","0","0","0","0","0","20","20","0","15","0","no","04/08/19 10:50:57","A simple template for the mouse-tracking paradigm","yes","Experiment-FT.osexp","C:\Users\Kristen\Documents\opPreviewExperiment-master\procedure","no","mono","no","24","no","black","no","yes","1050","legacy","4","15","C:/Users/Kristen/Documents/opPreviewExperiment-master/procedure/subject-16.csv","legacy","Kafkaesque Koffka","3.2.6","add","0","l","NA","NA","l","l","3770","NA","NA","9249","3770","2","1218","legacy","small","1024","2","48000","-16","experiment","3_6_add_true.jpg","16","even","legacy","57438","NA","47120","NA","NA","1928","NA","1944","43349","57438","59793","11194","41429","1930","mousetracking operator preview effect","0","0","0","no","true","no","1680"
"neutral","undefined","1","undefined","undefined","white","no","legacy","legacy","legacy","0","relative","undefined","undefined","5","NA","0","0","0","0","0","0","0","21","21","0","15","0","no","04/08/19 10:50:57","A simple template for the mouse-tracking paradigm","yes","Experiment-FT.osexp","C:\Users\Kristen\Documents\opPreviewExperiment-master\procedure","no","mono","no","24","no","black","no","yes","1050","legacy","5","15","C:/Users/Kristen/Documents/opPreviewExperiment-master/procedure/subject-16.csv","legacy","Kafkaesque Koffka","3.2.6","add","0","l","NA","NA","l","l","3770","NA","NA","9249","3770","2","1291","legacy","large","1024","2","48000","-16","experiment","9_7_add_true.jpg","16","even","legacy","59819","NA","47120","NA","NA","1928","NA","1944","43349","59819","62084","11194","41429","1930","mousetracking operator preview effect","0","0","0","no","true","no","1680"
"neutral","undefined","1","undefined","undefined","white","no","legacy","legacy","legacy","0","relative","undefined","undefined","6","NA","0","0","0","0","0","0","0","22","22","0","15","0","no","04/08/19 10:50:57","A simple template for the mouse-tracking paradigm","yes","Experiment-FT.osexp","C:\Users\Kristen\Documents\opPreviewExperiment-master\procedure","no","mono","no","24","no","black","no","yes","1050","legacy","6","15","C:/Users/Kristen/Documents/opPreviewExperiment-master/procedure/subject-16.csv","legacy","Kafkaesque Koffka","3.2.6","mult","0","l","NA","NA","l","l","3770","NA","NA","9249","3770","2","1436","legacy","large","1024","2","48000","-16","experiment","8_4_mult_true.jpg","16","even","legacy","62098","NA","47120","NA","NA","1928","NA","1944","43349","62098","64496","11194","41429","1930","mousetracking operator preview effect","0","0","0","no","true","no","1680"
"negative","undefined","1","undefined","undefined","white","no","legacy","legacy","legacy","0","relative","undefined","undefined","7","NA","0","0","0","0","0","0","0","23","23","0","15","0","no","04/08/19 10:50:57","A simple template for the mouse-tracking paradigm","yes","Experiment-FT.osexp","C:\Users\Kristen\Documents\opPreviewExperiment-master\procedure","no","mono","no","24","no","black","no","yes","1050","legacy","7","15","C:/Users/Kristen/Documents/opPreviewExperiment-master/procedure/subject-16.csv","legacy","Kafkaesque Koffka","3.2.6","add","0","l","NA","NA","l","l","3770","NA","NA","9249","3770","2","1744","legacy","large","1024","2","48000","-16","experiment","4_9_add_true.jpg","16","even","legacy","64517","NA","47120","NA","NA","1928","NA","1944","43349","64517","67397","11194","41429","1930","mousetracking operator preview effect","0","0","0","no","true","no","1680"
"neutral","undefined","1","undefined","undefined","white","no","legacy","legacy","legacy","0","relative","undefined","undefined","8","NA","0","0","0","0","0","0","0","24","24","0","15","0","no","04/08/19 10:50:57","A simple template for the mouse-tracking paradigm","yes","Experiment-FT.osexp","C:\Users\Kristen\Documents\opPreviewExperiment-master\procedure","no","mono","no","24","no","black","no","yes","1050","legacy","8","15","C:/Users/Kristen/Documents/opPreviewExperiment-master/procedure/subject-16.csv","legacy","Kafkaesque Koffka","3.2.6","add","0","l","NA","NA","l","l","3770","NA","NA","9249","3770","2","1303","legacy","small","1024","2","48000","-16","experiment","3_6_add_true.jpg","16","even","legacy","67427","NA","47120","NA","NA","1928","NA","1944","43349","67427","69702","11194","41429","1930","mousetracking operator preview effect","0","0","0","no","true","no","1680"
"neutral","undefined","1","undefined","undefined","white","no","legacy","legacy","legacy","0","relative","undefined","undefined","9","NA","0","0","0","0","0","0","0","25","25","0","15","0","no","04/08/19 10:50:57","A simple template for the mouse-tracking paradigm","yes","Experiment-FT.osexp","C:\Users\Kristen\Documents\opPreviewExperiment-master\procedure","no","mono","no","24","no","black","no","yes","1050","legacy","9","15","C:/Users/Kristen/Documents/opPreviewExperiment-master/procedure/subject-16.csv","legacy","Kafkaesque Koffka","3.2.6","mult","0","l","NA","NA","l","l","3770","NA","NA","9249","3770","2","1336","legacy","large","1024","2","48000","-16","experiment","9_7_mult_true.jpg","16","even","legacy","69726","NA","47120","NA","NA","1928","NA","1944","43349","69726","72034","11194","41429","1930","mousetracking operator preview effect","0","0","0","no","true","no","1680"
"negative","undefined","1","undefined","undefined","white","no","legacy","legacy","legacy","0","relative","undefined","undefined","10","NA","0","0","0","0","0","0","0","26","26","0","15","0","no","04/08/19 10:50:57","A simple template for the mouse-tracking paradigm","yes","Experiment-FT.osexp","C:\Users\Kristen\Documents\opPreviewExperiment-master\procedure","no","mono","no","24","no","black","no","yes","1050","legacy","10","15","C:/Users/Kristen/Documents/opPreviewExperiment-master/procedure/subject-16.csv","legacy","Kafkaesque Koffka","3.2.6","mult","0","l","NA","NA","l","l","3770","NA","NA","9249","3770","2","2104","legacy","large","1024","2","48000","-16","experiment","9_7_mult_true.jpg","16","even","legacy","72056","NA","47120","NA","NA","1928","NA","1944","43349","72056","75302","11194","41429","1930","mousetracking operator preview effect","0","0","0","no","true","no","1680"
"neutral","undefined","1","undefined","undefined","white","no","legacy","legacy","legacy","0","relative","undefined","undefined","11","NA","0","0","0","0","0","0","0","27","27","0","15","0","no","04/08/19 10:50:57","A simple template for the mouse-tracking paradigm","yes","Experiment-FT.osexp","C:\Users\Kristen\Documents\opPreviewExperiment-master\procedure","no","mono","no","24","no","black","no","yes","1050","legacy","11","15","C:/Users/Kristen/Documents/opPreviewExperiment-master/procedure/subject-16.csv","legacy","Kafkaesque Koffka","3.2.6","add","0","a","NA","NA","l","l","3770","NA","NA","9249","3770","2","1596","legacy","small","1024","2","48000","-16","experiment","5_3_add_FI.jpg","16","even","legacy","75323","NA","47120","NA","NA","1928","NA","1944","43349","75323","77893","11194","41429","1930","mousetracking operator preview effect","0","0","0","no","false","no","1680"
"negative","undefined","1","undefined","undefined","white","no","legacy","legacy","legacy","0","relative","undefined","undefined","12","NA","0","0","0","0","0","0","0","28","28","0","15","0","no","04/08/19 10:50:57","A simple template for the mouse-tracking paradigm","yes","Experiment-FT.osexp","C:\Users\Kristen\Documents\opPreviewExperiment-master\procedure","no","mono","no","24","no","black","no","yes","1050","legacy","12","15","C:/Users/Kristen/Documents/opPreviewExperiment-master/procedure/subject-16.csv","legacy","Kafkaesque Koffka","3.2.6","add","0","a","NA","NA","l","l","3770","NA","NA","9249","3770","2","1497","legacy","small","1024","2","48000","-16","experiment","2_7_add_FNI.jpg","16","even","legacy","77921","NA","47120","NA","NA","1928","NA","1944","43349","77921","80560","11194","41429","1930","mousetracking operator preview effect","0","0","0","no","false","no","1680"
"neutral","undefined","0","undefined","undefined","white","no","legacy","legacy","legacy","0","relative","undefined","undefined","13","NA","0","0","0","0","0","0","0","29","29","0","15","0","no","04/08/19 10:50:57","A simple template for the mouse-tracking paradigm","yes","Experiment-FT.osexp","C:\Users\Kristen\Documents\opPreviewExperiment-master\procedure","no","mono","no","24","no","black","no","yes","1050","legacy","13","15","C:/Users/Kristen/Documents/opPreviewExperiment-master/procedure/subject-16.csv","legacy","Kafkaesque Koffka","3.2.6","add","0","l","NA","NA","l","l","3770","NA","NA","9249","3770","2","1788","legacy","large","1024","2","48000","-16","experiment","6_8_add_FNI.jpg","16","even","legacy","80588","NA","47120","NA","NA","1928","NA","1944","43349","80588","84364","11194","41429","1930","mousetracking operator preview effect","0","0","0","no","false","no","1680"
"negative","undefined","1","undefined","undefined","white","no","legacy","legacy","legacy","0","relative","undefined","undefined","14","NA","0","0","0","0","0","0","0","30","30","0","15","0","no","04/08/19 10:50:57","A simple template for the mouse-tracking paradigm","yes","Experiment-FT.osexp","C:\Users\Kristen\Documents\opPreviewExperiment-master\procedure","no","mono","no","24","no","black","no","yes","1050","legacy","14","15","C:/Users/Kristen/Documents/opPreviewExperiment-master/procedure/subject-16.csv","legacy","Kafkaesque Koffka","3.2.6","mult","0","a","NA","NA","l","l","3770","NA","NA","9249","3770","2","1336","legacy","small","1024","2","48000","-16","experiment","5_3_mult_FI.jpg","16","even","legacy","84400","NA","47120","NA","NA","1928","NA","1944","43349","84401","86864","11194","41429","1930","mousetracking operator preview effect","0","0","0","no","false","no","1680"
"negative","undefined","1","undefined","undefined","white","no","legacy","legacy","legacy","0","relative","undefined","undefined","15","NA","0","0","0","0","0","0","0","31","31","0","15","0","no","04/08/19 10:50:57","A simple template for the mouse-tracking paradigm","yes","Experiment-FT.osexp","C:\Users\Kristen\Documents\opPreviewExperiment-master\procedure","no","mono","no","24","no","black","no","yes","1050","legacy","15","15","C:/Users/Kristen/Documents/opPreviewExperiment-master/procedure/subject-16.csv","legacy","Kafkaesque Koffka","3.2.6","add","0","a","NA","NA","l","l","3770","NA","NA","9249","3770","2","1384","legacy","small","1024","2","48000","-16","experiment","8_2_add_FI.jpg","16","even","legacy","86886","NA","47120","NA","NA","1928","NA","1944","43349","86886","89416","11194","41429","1930","mousetracking operator preview effect","0","0","0","no","false","no","1680"
